Name,Latitude,Longitude
Bria 6.54233 21.98633
Bangassou 4.74132 22.81838
Bambari 5.76795 20.67565
Sibut 5.71801 19.07389
Paoua 7.24269 16.44059
Nola 3.52494 16.04583
Mbaiki 3.86781 17.98923
Damara 4.96075 18.7035
Carnot 4.94273 15.87735
Bozoum 6.31933 16.37992
Bossangoa 6.49263 17.45518
Boda 4.31887 17.46953
Bimbo 4.25671 18.41583
Berberati 4.26116 15.79216
Batangafo 7.30082 18.2833
Sibiti -3.68192 13.34985
Ouesso 1.61361 16.05167
Mossendjo -2.94968 12.70423
Madingou -4.15361 13.55
Loandjili -4.75611 11.85778
Kayes -4.20493 13.28608
Impfondo 1.61804 18.05981
Gamboma -1.87639 15.86444
Zug 47.17242 8.51745
Nyon 46.38318 6.23955
Dubendorf 47.39724 8.61872
Dietikon 47.40165 8.40015
Bellinzona 46.19278 9.01703
Baar 47.19625 8.52954
Zuenoula 7.43027 -6.05054
Vavoua 7.38194 -6.47778
Toumodi 6.55799 -5.01769
Touba 8.28333 -7.68333
Tengrela 10.48115 -6.40694
Tiassale 5.89839 -4.82293
Tabou 4.42295 -7.3528
Sinfra 6.62103 -5.91144
Sakassou 7.45462 -5.29263
Oume 6.38309 -5.41759
Mankono 8.05861 -6.18972
Man 7.41251 -7.55383
Lakota 5.84752 -5.682
Katiola 8.13728 -5.10095
Issia 6.49224 -6.58558
Guiglo 6.54368 -7.4935
Ferkessedougou 9.5928 -5.19449
Duekoue 6.74202 -7.34918
Dimbokro 6.64678 -4.70519
Daoukro 7.0591 -3.9631
Dabou 5.32556 -4.37685
Bouna 9.26927 -2.9951
Bouafle 6.99041 -5.7442
Bongouanou 6.65175 -4.20406
Bingerville 5.35581 -3.88537
Biankouma 7.73909 -7.61377
Beoumi 7.67395 -5.58085
Bangolo 7.01232 -7.48639
Arrah 6.67342 -3.96938
Akoupe 6.38423 -3.88759
Agnibilekrou 7.13113 -3.20415
Adzope 6.10694 -3.86194
Adiake 5.28634 -3.30403
Abobo 5.41613 -4.0159
Seguela 7.96111 -6.67306
Soubre 5.78556 -6.60833
Vallenar -28.57617 -70.75938
Penaflor -33.60627 -70.87649
Parral -36.14311 -71.82605
Panguipulli -39.64355 -72.33269
Paine -33.80796 -70.74109
Osorno -40.57395 -73.13348
Nacimiento -37.50253 -72.67307
Mulchen -37.71893 -72.24099
Molina -35.11428 -71.28232
Loncoche -39.36708 -72.63087
Llaillay -32.84043 -70.95623
Lautaro -38.53066 -72.43652
Lampa -33.2863 -70.87561
Frutillar -41.12676 -73.04372
Collipulli -37.95453 -72.43438
Coyhaique -45.57524 -72.06619
Chimbarongo -34.71247 -71.0434
Chillan -36.60664 -72.10344
Cabrero -37.03394 -72.40468
Buin -33.73257 -70.74281
